gene_id	ontology	go_term	PPV
NbT2T10g01512-mRNA	BP	GO:0006952	0.5817436839675667
NbT2T16g03023-mRNA	BP	GO:0051707	0.6727839666473631
NbT2T16g03023-mRNA	MF	GO:0004674	0.6635586212300423
NbT2T16g03023-mRNA	BP	GO:0006952	0.668449732800907
NbT2T16g03023-mRNA	MF	GO:0005524	0.5601468299901424
NbT2T16g00548-mRNA	BP	GO:0048638	0.7295316401838396
NbT2T16g00548-mRNA	MF	GO:0004674	0.6617369021937989
NbT2T16g00548-mRNA	BP	GO:0050832	0.5022425848249448
NbT2T16g00548-mRNA	MF	GO:0005524	0.5601463879847359
NbT2T04g01802-mRNA	BP	GO:0009934	0.852050334242364
NbT2T04g01802-mRNA	MF	GO:0033612	0.7954738474804692
NbT2T04g01802-mRNA	CC	GO:0005886	0.5107754477515547
NbT2T04g01802-mRNA	BP	GO:0010075	0.8232740830161178
NbT2T04g01802-mRNA	BP	GO:0048437	0.7894650793378819
NbT2T04g01802-mRNA	MF	GO:0004674	0.6506131690164213
NbT2T04g01802-mRNA	BP	GO:0048229	0.7819014269252457
NbT2T04g01802-mRNA	MF	GO:0005524	0.5601469827945396
NbT2T04g01802-mRNA	BP	GO:0030154	0.6419734347115718
NbT2T04g01802-mRNA	BP	GO:0051707	0.6221303018666398
NbT2T04g01802-mRNA	BP	GO:0006952	0.6183925211347796
NbT2T03g00260-mRNA	MF	GO:0004672	0.6331888905172627
NbT2T03g00260-mRNA	CC	GO:0012505	0.5917865826236055
NbT2T03g00260-mRNA	BP	GO:0050832	0.5887752661382624
NbT2T03g00260-mRNA	MF	GO:0005524	0.5589022791442744
NbT2T16g02711-mRNA	MF	GO:0004672	0.6330863379797287
NbT2T16g02711-mRNA	BP	GO:0050832	0.5932850455252285
NbT2T16g02711-mRNA	CC	GO:0012505	0.5916969556730756
NbT2T16g02711-mRNA	MF	GO:0005524	0.5588229185036994
NbT2T13g01366-mRNA	MF	GO:0004672	0.6347964111925357
NbT2T13g01366-mRNA	MF	GO:0005524	0.5601462646525284
NbT2T13g01366-mRNA	MF	GO:0033612	0.5194610134303549
NbT2T10g02843-mRNA	MF	GO:0004672	0.6347949497555154
NbT2T10g02843-mRNA	BP	GO:0051707	0.5649481051417524
NbT2T10g02843-mRNA	BP	GO:0006952	0.5618836517887432
NbT2T10g02843-mRNA	MF	GO:0005524	0.558408949399725
NbT2T19g01729-mRNA	MF	GO:0004672	0.6280843831014529
NbT2T19g01729-mRNA	MF	GO:0005524	0.5549521381913658
NbT2T03g02918-mRNA	BP	GO:0050832	0.6403592942828015
NbT2T03g02918-mRNA	MF	GO:0004672	0.630657061689009
NbT2T03g02918-mRNA	MF	GO:0005524	0.5569430145325189
NbT2T09g00027-mRNA	MF	GO:0004672	0.6347971683533089
NbT2T09g00027-mRNA	BP	GO:0051707	0.5436040951353353
NbT2T09g00027-mRNA	BP	GO:0006952	0.5407909701176282
NbT2T09g00027-mRNA	MF	GO:0033612	0.5708221488743517
NbT2T09g00027-mRNA	MF	GO:0005524	0.5601468505840462
NbT2T17g00330-mRNA	MF	GO:0004672	0.634790550124883
NbT2T17g00330-mRNA	BP	GO:0050832	0.6001183740576619
NbT2T17g00330-mRNA	MF	GO:0005524	0.5601417290447848
NbT2T16g00565-mRNA	MF	GO:0004672	0.6347964093829503
NbT2T16g00565-mRNA	CC	GO:0012505	0.5931914919248806
NbT2T16g00565-mRNA	MF	GO:0005524	0.5601462632521743
NbT2T14g01504-mRNA	MF	GO:0004672	0.634795540061126
NbT2T14g01504-mRNA	BP	GO:0051707	0.532012472308202
NbT2T14g01504-mRNA	BP	GO:0006952	0.5293358400707981
NbT2T14g01504-mRNA	MF	GO:0005524	0.560145590524434
NbT2T11g02207-mRNA	MF	GO:0004672	0.6331600626803592
NbT2T11g02207-mRNA	BP	GO:0050832	0.5252988872486667
NbT2T11g02207-mRNA	MF	GO:0005524	0.5588799706216568
NbT2T10g01965-mRNA	MF	GO:0033612	0.777596642108136
NbT2T10g01965-mRNA	BP	GO:0051707	0.5762867707291528
NbT2T10g01965-mRNA	MF	GO:0004672	0.634796994557929
NbT2T10g01965-mRNA	BP	GO:0006952	0.5730888031983591
NbT2T10g01965-mRNA	MF	GO:0005524	0.5601467160918825
NbT2T18g00741-mRNA	MF	GO:0004672	0.6347957517965466
NbT2T18g00741-mRNA	MF	GO:0005524	0.5601457543766313
NbT2T11g01495-mRNA	MF	GO:0033612	0.6940703017897113
NbT2T11g01495-mRNA	BP	GO:0051707	0.680233104411178
NbT2T11g01495-mRNA	MF	GO:0004672	0.6346436957211541
NbT2T11g01495-mRNA	BP	GO:0006952	0.675811156054044
NbT2T11g01495-mRNA	MF	GO:0005524	0.5600280852497952
NbT2T11g01421-mRNA	BP	GO:0051707	0.6610753816232333
NbT2T11g01421-mRNA	MF	GO:0004674	0.6470976043807055
NbT2T11g01421-mRNA	BP	GO:0006952	0.6568790178012933
NbT2T11g01421-mRNA	MF	GO:0005524	0.5601373636631661
NbT2T05g00175-mRNA	BP	GO:0051707	0.6638473596227574
NbT2T05g00175-mRNA	MF	GO:0004674	0.6358772608722532
NbT2T05g00175-mRNA	BP	GO:0006952	0.6596183554199376
NbT2T05g00175-mRNA	MF	GO:0005524	0.5601445267623892
NbT2T06g01689-mRNA	MF	GO:0004674	0.599352671933274
NbT2T06g01689-mRNA	BP	GO:0050832	0.5861930558520064
NbT2T06g01689-mRNA	CC	GO:0005886	0.524238371339015
NbT2T06g01689-mRNA	MF	GO:0005524	0.5144430200659176
NbT2T04g02154-mRNA	BP	GO:0050832	0.7108765195360869
NbT2T04g02154-mRNA	MF	GO:0004674	0.6149031766061268
NbT2T04g02154-mRNA	CC	GO:0005886	0.5095828555723388
NbT2T04g02154-mRNA	MF	GO:0005524	0.5545267611334485
NbT2T11g01754-mRNA	BP	GO:0010449	0.8591403566735848
NbT2T11g01754-mRNA	MF	GO:0001653	0.7350011669932679
NbT2T11g01754-mRNA	MF	GO:0004674	0.6529976722768374
NbT2T11g01754-mRNA	MF	GO:0005524	0.5601469335969027
NbT2T11g01754-mRNA	BP	GO:0051707	0.5555210216583876
NbT2T11g01754-mRNA	BP	GO:0006952	0.552567573369465
NbT2T11g01754-mRNA	MF	GO:0033612	0.5254005331934692
NbT2T10g00094-mRNA	BP	GO:0051707	0.6728168200404883
NbT2T10g00094-mRNA	MF	GO:0004674	0.6635586523108707
NbT2T10g00094-mRNA	BP	GO:0006952	0.6684821993412993
NbT2T10g00094-mRNA	MF	GO:0005524	0.5601468521144517
NbT2T09g03118-mRNA	BP	GO:0051707	0.6632882838783747
NbT2T09g03118-mRNA	MF	GO:0004674	0.6438487555687555
NbT2T09g03118-mRNA	BP	GO:0006952	0.659065862861006
NbT2T09g03118-mRNA	MF	GO:0005524	0.5549872892583008
NbT2T04g02956-mRNA	MF	GO:0004672	0.6247771324095925
NbT2T04g02956-mRNA	BP	GO:0050832	0.5310379433629828
NbT2T04g02956-mRNA	MF	GO:0005524	0.5523928106529259
NbT2T11g02034-mRNA	BP	GO:0048638	0.7383937452410684
NbT2T11g02034-mRNA	MF	GO:0004674	0.6543127560107735
NbT2T11g02034-mRNA	BP	GO:0050832	0.5775156727038236
NbT2T11g02034-mRNA	MF	GO:0005524	0.5589143177063547
NbT2T03g01396-mRNA	BP	GO:0051707	0.6696938848297067
NbT2T03g01396-mRNA	MF	GO:0004672	0.6347801286222239
NbT2T03g01396-mRNA	BP	GO:0006952	0.665396037075599
NbT2T03g01396-mRNA	MF	GO:0005524	0.5601336643284288
NbT2T02g00584-mRNA	MF	GO:0004674	0.6466143403218012
NbT2T02g00584-mRNA	BP	GO:0051707	0.5369896874588338
NbT2T02g00584-mRNA	CC	GO:0005886	0.5194666376018514
NbT2T02g00584-mRNA	BP	GO:0006952	0.5342544479026613
NbT2T02g00584-mRNA	BP	GO:0009791	0.5258066247313479
NbT2T02g00584-mRNA	MF	GO:0005524	0.5601468035971889
NbT2T01g00987-mRNA	BP	GO:0009729	0.7834947305847857
NbT2T01g00987-mRNA	MF	GO:0005496	0.6699933747386472
NbT2T01g00987-mRNA	CC	GO:0005886	0.5243121750674954
NbT2T01g00987-mRNA	MF	GO:0004674	0.6635587164736435
NbT2T01g00987-mRNA	BP	GO:0009742	0.7099313079720528
NbT2T01g00987-mRNA	MF	GO:0033612	0.6247243265315223
NbT2T01g00987-mRNA	BP	GO:0009791	0.6739536706528317
NbT2T01g00987-mRNA	MF	GO:0005524	0.5601468977875272
NbT2T01g00987-mRNA	BP	GO:0009416	0.6475949063536637
NbT2T01g00987-mRNA	BP	GO:0051707	0.5813371261907352
NbT2T01g00987-mRNA	BP	GO:0006952	0.578079690105042
NbT2T08g00040-mRNA	MF	GO:0004672	0.6347968153829775
NbT2T08g00040-mRNA	BP	GO:0050832	0.6030537443282113
NbT2T08g00040-mRNA	MF	GO:0005524	0.5588221882950797
NbT2T07g02545-mRNA	BP	GO:0051707	0.6356509944105591
NbT2T07g02545-mRNA	MF	GO:0004672	0.6346955993644947
NbT2T07g02545-mRNA	BP	GO:0006952	0.6317540058659132
NbT2T07g02545-mRNA	MF	GO:0005524	0.5600682510660953
NbT2T11g01917-mRNA	BP	GO:0048638	0.7417417888158028
NbT2T11g01917-mRNA	MF	GO:0004674	0.6448382169698545
NbT2T11g01917-mRNA	BP	GO:0050832	0.5278944673694986
NbT2T11g01917-mRNA	MF	GO:0005524	0.5523699037360656
NbT2T17g02557-mRNA	BP	GO:0010075	0.6713839611944383
NbT2T17g02557-mRNA	MF	GO:0033612	0.6556668132386342
NbT2T17g02557-mRNA	CC	GO:0005886	0.5074113059385175
NbT2T17g02557-mRNA	MF	GO:0004674	0.6430281664468099
NbT2T17g02557-mRNA	BP	GO:0009908	0.63267614755867
NbT2T17g02557-mRNA	BP	GO:0030154	0.6177063135040783
NbT2T17g02557-mRNA	MF	GO:0005524	0.5601467036151055
NbT2T17g02557-mRNA	BP	GO:0051707	0.5696101685346436
NbT2T17g02557-mRNA	BP	GO:0006952	0.566490818813461
NbT2T18g01044-mRNA	MF	GO:0004674	0.6538570498215703
NbT2T18g01044-mRNA	CC	GO:0005886	0.5151619740171027
NbT2T18g01044-mRNA	BP	GO:0051707	0.5129104966311189
NbT2T18g01044-mRNA	BP	GO:0006952	0.5104587924998423
NbT2T18g01044-mRNA	MF	GO:0005524	0.560146505780393
NbT2T09g01733-mRNA	MF	GO:0004674	0.6609821865197812
NbT2T09g01733-mRNA	MF	GO:0005524	0.5583128428975185
NbT2T06g03483-mRNA	BP	GO:0048638	0.7469610571356321
NbT2T06g03483-mRNA	MF	GO:0004674	0.6635580991282171
NbT2T06g03483-mRNA	BP	GO:0050832	0.5128670700847897
NbT2T06g03483-mRNA	MF	GO:0005524	0.5576020943793369
NbT2T02g02013-mRNA	MF	GO:0004674	0.661801294502635
NbT2T02g02013-mRNA	BP	GO:0050832	0.6097190627477569
NbT2T02g02013-mRNA	MF	GO:0005524	0.5588959096688348
NbT2T04g03418-mRNA	MF	GO:0033612	0.6719662520893531
NbT2T04g03418-mRNA	BP	GO:0051707	0.61296594371502
NbT2T04g03418-mRNA	MF	GO:0004672	0.6347969561246705
NbT2T04g03418-mRNA	BP	GO:0006952	0.6093360744242465
NbT2T04g03418-mRNA	BP	GO:0009791	0.55723648931797
NbT2T04g03418-mRNA	MF	GO:0005524	0.5601466863501706
NbT2T04g00177-mRNA	MF	GO:0004672	0.6347968239318926
NbT2T04g00177-mRNA	MF	GO:0005524	0.5601465840523262
NbT2T07g02752-mRNA	MF	GO:0004672	0.6347965024914578
NbT2T07g02752-mRNA	BP	GO:0051707	0.5833980903079534
NbT2T07g02752-mRNA	BP	GO:0006952	0.580116386117038
NbT2T07g02752-mRNA	MF	GO:0005524	0.5601463353045193
NbT2T13g00492-mRNA	MF	GO:0004672	0.6347777867378067
NbT2T13g00492-mRNA	MF	GO:0005524	0.5601318520529652
NbT2T09g02884-mRNA	MF	GO:0004672	0.634796697956689
NbT2T09g02884-mRNA	BP	GO:0050832	0.5475691992365203
NbT2T09g02884-mRNA	MF	GO:0005524	0.5601464865659733
NbT2T06g02281-mRNA	MF	GO:0004672	0.6347966450134197
NbT2T06g02281-mRNA	BP	GO:0050832	0.5408188181721999
NbT2T06g02281-mRNA	MF	GO:0033612	0.6126870306538889
NbT2T06g02281-mRNA	MF	GO:0005524	0.5601464455956389
NbT2T15g02511-mRNA	BP	GO:0051707	0.6398766521680552
NbT2T15g02511-mRNA	MF	GO:0004672	0.634797318550161
NbT2T15g02511-mRNA	BP	GO:0006952	0.6359299059851105
NbT2T15g02511-mRNA	MF	GO:0005524	0.5601469668144066
NbT2T15g02511-mRNA	BP	GO:0009789	0.5453271433794045
NbT2T12g00897-mRNA	MF	GO:0004672	0.6347969211106785
NbT2T12g00897-mRNA	BP	GO:0051707	0.5001936477173544
NbT2T12g00897-mRNA	MF	GO:0005524	0.5601466592544703
NbT2T09g02631-mRNA	MF	GO:0004672	0.6332178180729838
NbT2T09g02631-mRNA	MF	GO:0005524	0.5589246648346482
NbT2T09g02631-mRNA	MF	GO:0033612	0.5002643149919516
NbT2T14g02663-mRNA	MF	GO:0004672	0.6327635195873423
NbT2T14g02663-mRNA	CC	GO:0012505	0.5914148248864536
NbT2T14g02663-mRNA	MF	GO:0005524	0.5585731043594065
NbT2T08g01785-mRNA	MF	GO:0004672	0.634796672001458
NbT2T08g01785-mRNA	BP	GO:0050832	0.5395344288186267
NbT2T08g01785-mRNA	MF	GO:0033612	0.6155520756961796
NbT2T08g01785-mRNA	MF	GO:0005524	0.560146466480427
NbT2T19g02246-mRNA	MF	GO:0004672	0.6347961946691552
NbT2T19g02246-mRNA	CC	GO:0012505	0.59319130427333
NbT2T19g02246-mRNA	MF	GO:0005524	0.5601460970951515
NbT2T09g03257-mRNA	MF	GO:0033612	0.7850920160804513
NbT2T09g03257-mRNA	BP	GO:0009791	0.7188228226661855
NbT2T09g03257-mRNA	MF	GO:0001653	0.6776216285468364
NbT2T09g03257-mRNA	BP	GO:0051707	0.6606292892399701
NbT2T09g03257-mRNA	MF	GO:0004674	0.6413102614512016
NbT2T09g03257-mRNA	BP	GO:0006952	0.6564381782105487
NbT2T09g03257-mRNA	MF	GO:0005524	0.5601467552593774
NbT2T11g02252-mRNA	MF	GO:0004674	0.653574205074609
NbT2T11g02252-mRNA	CC	GO:0005886	0.5065608782451868
NbT2T11g02252-mRNA	MF	GO:0005524	0.5601453487449681
NbT2T11g02548-mRNA	MF	GO:0004674	0.6506098550490937
NbT2T11g02548-mRNA	BP	GO:0051707	0.5831668284379576
NbT2T11g02548-mRNA	BP	GO:0006952	0.5798878473839217
NbT2T11g02548-mRNA	MF	GO:0005524	0.5575255490902233
NbT2T14g02120-mRNA	MF	GO:0033612	0.648544404156188
NbT2T14g02120-mRNA	BP	GO:0051707	0.534404895685072
NbT2T14g02120-mRNA	MF	GO:0004672	0.6331207587460876
NbT2T14g02120-mRNA	BP	GO:0006952	0.5317000923690158
NbT2T14g02120-mRNA	BP	GO:0009791	0.5285598684282254
NbT2T14g02120-mRNA	MF	GO:0005524	0.5588495551343768
NbT2T06g02035-mRNA	MF	GO:0004672	0.6307230803786374
NbT2T06g02035-mRNA	BP	GO:0050832	0.5355289165166482
NbT2T06g02035-mRNA	MF	GO:0005524	0.556994103326856
NbT2T12g00963-mRNA	MF	GO:0004672	0.6164788106477228
NbT2T12g00963-mRNA	BP	GO:0050832	0.5487898210746064
NbT2T12g00963-mRNA	MF	GO:0005524	0.5459711252753228
NbT2T04g00260-mRNA	MF	GO:0004674	0.6635583379083836
NbT2T04g00260-mRNA	BP	GO:0051707	0.6316636342679857
NbT2T04g00260-mRNA	BP	GO:0006952	0.627813597378
NbT2T04g00260-mRNA	MF	GO:0005524	0.5601466283128933
NbT2T14g00659-mRNA	MF	GO:0004672	0.6347971604089582
NbT2T14g00659-mRNA	BP	GO:0051707	0.6343967435680102
NbT2T14g00659-mRNA	CC	GO:0005886	0.5120414637753556
NbT2T14g00659-mRNA	MF	GO:0033612	0.6188398013771459
NbT2T14g00659-mRNA	BP	GO:0006952	0.6305145239808478
NbT2T14g00659-mRNA	MF	GO:0005524	0.5601468444362825
NbT2T09g00409-mRNA	BP	GO:0010082	0.7499993879949816
NbT2T09g00409-mRNA	MF	GO:0001653	0.7332261912796972
NbT2T09g00409-mRNA	CC	GO:0005886	0.5060305388246431
NbT2T09g00409-mRNA	BP	GO:0010078	0.74149194238437
NbT2T09g00409-mRNA	MF	GO:0004674	0.6598970935664454
NbT2T09g00409-mRNA	MF	GO:0042277	0.6583510528962653
NbT2T09g00409-mRNA	BP	GO:2000280	0.7328213551909544
NbT2T09g00409-mRNA	MF	GO:0005524	0.5601469930774563
NbT2T04g02694-mRNA	MF	GO:0033612	0.7353712252462652
NbT2T04g02694-mRNA	BP	GO:1905393	0.6967851655669518
NbT2T04g02694-mRNA	BP	GO:0009791	0.6661724672576528
NbT2T04g02694-mRNA	MF	GO:0004672	0.6347970761547368
NbT2T04g02694-mRNA	BP	GO:0048367	0.627938455220374
NbT2T04g02694-mRNA	BP	GO:0048608	0.6183860409319186
NbT2T04g02694-mRNA	BP	GO:0051707	0.586365181720812
NbT2T04g02694-mRNA	MF	GO:0005524	0.55760073205761
NbT2T04g02694-mRNA	BP	GO:0006952	0.5830485396646472
NbT2T10g01425-mRNA	MF	GO:0004674	0.6635569353113937
NbT2T10g01425-mRNA	BP	GO:0050832	0.5577458780746561
NbT2T10g01425-mRNA	MF	GO:0005524	0.5601456299003329
NbT2T02g02736-mRNA	MF	GO:0001653	0.7147492080242813
NbT2T02g02736-mRNA	BP	GO:0051707	0.54912326883093
NbT2T02g02736-mRNA	MF	GO:0004674	0.6432959200323782
NbT2T02g02736-mRNA	BP	GO:0006952	0.5462451548661253
NbT2T02g02736-mRNA	MF	GO:0033612	0.6128778727530287
NbT2T02g02736-mRNA	MF	GO:0005524	0.5587330770027408
NbT2T07g01379-mRNA	BP	GO:0050832	0.704541296032536
NbT2T07g01379-mRNA	MF	GO:0004672	0.6302301677210019
NbT2T07g01379-mRNA	MF	GO:0005524	0.5579084505828062
NbT2T17g02555-mRNA	BP	GO:0160073	0.8435497641714091
NbT2T17g02555-mRNA	CC	GO:0048226	0.8297974464741773
NbT2T17g02555-mRNA	MF	GO:0004674	0.6532260063192337
NbT2T17g02555-mRNA	BP	GO:0090708	0.7950008152612338
NbT2T17g02555-mRNA	BP	GO:2000067	0.7941458962836401
NbT2T17g02555-mRNA	BP	GO:0042659	0.7849394682236976
NbT2T17g02555-mRNA	MF	GO:0033612	0.5837593915875057
NbT2T17g02555-mRNA	CC	GO:0005886	0.5205718325327512
NbT2T17g02555-mRNA	MF	GO:0005524	0.560146993293362
NbT2T17g02555-mRNA	BP	GO:2000280	0.7669090202904687
NbT2T17g02555-mRNA	BP	GO:0051302	0.6913033639638604
NbT2T17g02555-mRNA	BP	GO:0051707	0.5097633722416727
NbT2T17g02555-mRNA	BP	GO:0006952	0.5073487258860226
NbT2T17g02040-mRNA	BP	GO:0009934	0.8498687043747046
NbT2T17g02040-mRNA	MF	GO:0033612	0.7899984696586628
NbT2T17g02040-mRNA	CC	GO:0005886	0.5105383680616762
NbT2T17g02040-mRNA	BP	GO:0010075	0.8199686502144465
NbT2T17g02040-mRNA	BP	GO:0048437	0.7835578235627237
NbT2T17g02040-mRNA	MF	GO:0004674	0.6486017668729362
NbT2T17g02040-mRNA	BP	GO:0048229	0.7760863403910254
NbT2T17g02040-mRNA	MF	GO:0005524	0.5601469798354274
NbT2T17g02040-mRNA	BP	GO:0030154	0.639957020569929
NbT2T17g02040-mRNA	BP	GO:0051707	0.6294412341196958
NbT2T17g02040-mRNA	BP	GO:0006952	0.6256173662639956
NbT2T05g01440-mRNA	MF	GO:0004672	0.6332056294433133
NbT2T05g01440-mRNA	BP	GO:0050832	0.5224304548524143
NbT2T05g01440-mRNA	MF	GO:0005524	0.5589152326208615
NbT2T04g03328-mRNA	MF	GO:0004672	0.6347963107323268
NbT2T04g03328-mRNA	BP	GO:0050832	0.5880434366767606
NbT2T04g03328-mRNA	MF	GO:0005524	0.5601461869110436
NbT2T07g03191-mRNA	MF	GO:0004672	0.6347965384362165
NbT2T07g03191-mRNA	BP	GO:0050832	0.6050335570397376
NbT2T07g03191-mRNA	MF	GO:0005524	0.5601463631204967
NbT2T12g00389-mRNA	MF	GO:0004672	0.6347967289544976
NbT2T12g00389-mRNA	BP	GO:0009834	0.5010425917998212
NbT2T12g00389-mRNA	MF	GO:0005524	0.5601465105537362
NbT2T15g00373-mRNA	MF	GO:0004672	0.6332247509854938
NbT2T15g00373-mRNA	BP	GO:0050832	0.5478075225590247
NbT2T15g00373-mRNA	MF	GO:0005524	0.558930029893291
NbT2T19g01090-mRNA	MF	GO:0004672	0.6331632258889779
NbT2T19g01090-mRNA	BP	GO:0051707	0.5337869402438437
NbT2T19g01090-mRNA	BP	GO:0006952	0.5310894134288895
NbT2T19g01090-mRNA	MF	GO:0005524	0.5588824184817323
NbT2T07g02348-mRNA	MF	GO:0004672	0.6347973235818072
NbT2T07g02348-mRNA	BP	GO:0051707	0.6091961641829212
NbT2T07g02348-mRNA	BP	GO:0006952	0.605610684508437
NbT2T07g02348-mRNA	MF	GO:0005524	0.5601469707081637
NbT2T07g02348-mRNA	BP	GO:0009789	0.5366204673729096
NbT2T17g02422-mRNA	MF	GO:0004674	0.6477482754529157
NbT2T17g02422-mRNA	BP	GO:0051707	0.5900318106001903
NbT2T17g02422-mRNA	BP	GO:0006952	0.588911433307334
NbT2T17g02422-mRNA	MF	GO:0005524	0.558919250642389
NbT2T17g02422-mRNA	BP	GO:0009791	0.5346937274731652
NbT2T05g02851-mRNA	BP	GO:0050832	0.6891339331753218
NbT2T05g02851-mRNA	MF	GO:0004674	0.6481375898344607
NbT2T05g02851-mRNA	MF	GO:0005524	0.5601459304621743
NbT2T05g02851-mRNA	MF	GO:0033612	0.5397963821106855
NbT2T11g01461-mRNA	MF	GO:0004674	0.6581059711246835
NbT2T11g01461-mRNA	BP	GO:0050832	0.518587917070441
NbT2T11g01461-mRNA	CC	GO:0005886	0.5151257191045832
NbT2T11g01461-mRNA	MF	GO:0005524	0.5562654625042922
NbT2T04g03023-mRNA	MF	GO:0033612	0.7042907684031386
NbT2T04g03023-mRNA	BP	GO:0051707	0.6104565493962932
NbT2T04g03023-mRNA	MF	GO:0004674	0.6407569423993127
NbT2T04g03023-mRNA	BP	GO:0006952	0.606856228531357
NbT2T04g03023-mRNA	MF	GO:0005524	0.560146881779392
NbT2T04g02554-mRNA	BP	GO:0048638	0.7488087523040063
NbT2T04g02554-mRNA	MF	GO:0004674	0.6542874839353727
NbT2T04g02554-mRNA	BP	GO:0050832	0.5774065803533592
NbT2T04g02554-mRNA	MF	GO:0005524	0.5601465234081282
NbT2T09g01641-mRNA	BP	GO:0010075	0.8244040134112496
NbT2T09g01641-mRNA	MF	GO:0033612	0.7386814211012613
NbT2T09g01641-mRNA	CC	GO:0005886	0.5120757543107373
NbT2T09g01641-mRNA	MF	GO:0004674	0.6455156528692116
NbT2T09g01641-mRNA	BP	GO:0009908	0.769543129855406
NbT2T09g01641-mRNA	MF	GO:0005524	0.5588348998908661
NbT2T09g01641-mRNA	BP	GO:0030154	0.6370350055146803
NbT2T09g01641-mRNA	BP	GO:0051707	0.5799924840575932
NbT2T09g01641-mRNA	BP	GO:0006952	0.576750881297915
NbT2T01g00199-mRNA	MF	GO:0033612	0.7272785744409862
NbT2T01g00199-mRNA	BP	GO:0009791	0.6818385832950818
NbT2T01g00199-mRNA	CC	GO:0005886	0.5117087841897351
NbT2T01g00199-mRNA	BP	GO:0051707	0.6547950026477485
NbT2T01g00199-mRNA	MF	GO:0004674	0.642899764381291
NbT2T01g00199-mRNA	BP	GO:0006952	0.6525044223149543
NbT2T01g00199-mRNA	MF	GO:0005524	0.5589665406643667
NbT2T08g01767-mRNA	BP	GO:0010103	0.8201515299336737
NbT2T08g01767-mRNA	MF	GO:0033612	0.7097480491423271
NbT2T08g01767-mRNA	MF	GO:0004674	0.6574029868732709
NbT2T08g01767-mRNA	BP	GO:0048827	0.7896067303410077
NbT2T08g01767-mRNA	BP	GO:0090567	0.7826643721564823
NbT2T08g01767-mRNA	MF	GO:0005524	0.5588296501326013
NbT2T08g01767-mRNA	BP	GO:0009553	0.7403626857569983
NbT2T08g01767-mRNA	BP	GO:0051707	0.5593549482366514
NbT2T08g01767-mRNA	BP	GO:0006952	0.5563563549921045
NbT2T04g02157-mRNA	BP	GO:0050832	0.7179676557293679
NbT2T04g02157-mRNA	MF	GO:0004672	0.6334877556676071
NbT2T04g02157-mRNA	MF	GO:0005524	0.5601465990087826
NbT2T15g00078-mRNA	BP	GO:1905393	0.8298687596678553
NbT2T15g00078-mRNA	MF	GO:0033612	0.6644581642178943
NbT2T15g00078-mRNA	CC	GO:0005886	0.515262920423165
NbT2T15g00078-mRNA	BP	GO:0048367	0.7376537394243761
NbT2T15g00078-mRNA	MF	GO:0004674	0.6433341854170802
NbT2T15g00078-mRNA	BP	GO:0048608	0.7248589948018715
NbT2T15g00078-mRNA	BP	GO:0009791	0.7149866552059956
NbT2T15g00078-mRNA	MF	GO:0005524	0.5601401334310937
NbT2T15g00078-mRNA	BP	GO:0050832	0.61535688814194
NbT2T06g01242-mRNA	MF	GO:0004672	0.6347968232439296
NbT2T06g01242-mRNA	BP	GO:0050832	0.6027439638315274
NbT2T06g01242-mRNA	MF	GO:0005524	0.558820503288181
NbT2T10g00157-mRNA	MF	GO:0004672	0.6347964757838713
NbT2T10g00157-mRNA	BP	GO:0051707	0.5288848963077213
NbT2T10g00157-mRNA	BP	GO:0006952	0.5262450916612667
NbT2T10g00157-mRNA	MF	GO:0033612	0.5842203464075777
NbT2T10g00157-mRNA	MF	GO:0005524	0.5601463146367598
NbT2T02g00611-mRNA	BP	GO:0048638	0.7472545375465578
NbT2T02g00611-mRNA	MF	GO:0004674	0.6635581156468897
NbT2T02g00611-mRNA	BP	GO:0050832	0.5117409697289836
NbT2T02g00611-mRNA	MF	GO:0005524	0.5576212551447284
NbT2T03g03638-mRNA	MF	GO:0004672	0.6347465126041252
NbT2T03g03638-mRNA	BP	GO:0051707	0.5760643553725346
NbT2T03g03638-mRNA	MF	GO:0033612	0.5913728234007096
NbT2T03g03638-mRNA	BP	GO:0006952	0.5728690068098405
NbT2T03g03638-mRNA	MF	GO:0005524	0.560107650455013
NbT2T14g01038-mRNA	MF	GO:0004672	0.6347962853902699
NbT2T14g01038-mRNA	MF	GO:0005524	0.5601461673000041
NbT2T10g02567-mRNA	MF	GO:0004672	0.6346716232750795
NbT2T10g02567-mRNA	BP	GO:0051707	0.5776440731445208
NbT2T10g02567-mRNA	BP	GO:0006952	0.5744301232113364
NbT2T10g02567-mRNA	MF	GO:0005524	0.5600496970852749
NbT2T10g02567-mRNA	BP	GO:0009791	0.5347354518429209
NbT2T16g00416-mRNA	MF	GO:0004672	0.6347972493312256
NbT2T16g00416-mRNA	BP	GO:0051707	0.5957057677792692
NbT2T16g00416-mRNA	CC	GO:0005886	0.5051352429665029
NbT2T16g00416-mRNA	BP	GO:0006952	0.5922791391768035
NbT2T16g00416-mRNA	BP	GO:0009791	0.5635231658586604
NbT2T16g00416-mRNA	MF	GO:0005524	0.5601469132490908
NbT2T12g00950-mRNA	MF	GO:0004672	0.6347971244030067
NbT2T12g00950-mRNA	BP	GO:0051707	0.5854350545501988
NbT2T12g00950-mRNA	CC	GO:0005886	0.5133986797816167
NbT2T12g00950-mRNA	BP	GO:0006952	0.5821293648555323
NbT2T12g00950-mRNA	MF	GO:0033612	0.5838634832808532
