motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T16g00915	1128	11.7852	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T17g02555	1235	11.5515	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T17g02422	1232	11.298	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T17g02422	97	11.298	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T06g03401	515	11.2938	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T04g03555	395	11.289	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T06g01247	462	11.2881	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T01g02687	167	11.021	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T01g02687	11	11.021	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T11g01601	839	10.5516	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T19g02793	1361	10.1677	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T19g01090	1325	9.9977	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T03g03550	311	9.97012	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T05g02458	441	9.88802	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T09g01733	718	9.58358	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T09g01733	49	9.58358	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T17g00017	1184	9.55861	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T17g00017	93	9.55861	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T17g01962	1219	9.50798	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T08g02813	683	8.90673	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T08g01556	650	8.8735	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T08g01556	44	8.8735	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T18g02241	1292	8.86167	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T18g02241	104	8.86167	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T08g01242	643	8.62389	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T04g02152	360	8.56706	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T13g02451	985	8.30348	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T13g02451	75	8.30348	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T10g01426	787	8.24962	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T10g01426	56	8.24962	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T19g00422	1299	8.14811	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T19g00422	105	8.14811	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T01g00657	134	7.88896	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY28_col_a_m1	WRKY28	NbT2T01g00657	5	7.88896	tp
#
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g03550	311	19.6343	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g01415	1209	19.0201	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g02241	1292	17.154	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g02241	104	17.154	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g01601	839	17.091	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g00830	264	14.5462	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g03421	310	14.2042	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g01462	467	13.3998	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g01612	1075	12.5401	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02170	732	12.3743	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02170	51	12.3743	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g01287	964	11.637	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g02469	1038	11.5179	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g01247	462	11.3844	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g00017	1184	11.2793	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g00017	93	11.2793	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g01808	283	11.2068	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g00366	818	11.1197	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g00734	1194	11.0703	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g00734	95	11.0703	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g02120	1030	11.0514	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g02580	165	11.0448	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g02555	1235	9.9663	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T19g02793	1361	9.64663	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00008	1245	9.57075	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g01685	431	9.43097	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02421	573	9.41247	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g00330	1189	9.22821	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g00495	532	9.13074	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g01867	436	9.07587	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g02252	860	9.00872	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00585	880	8.65468	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g02620	443	8.58091	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00729	884	8.02222	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g00237	997	7.98983	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g00237	76	7.98983	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02608	498	7.97782	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02860	600	7.89692	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02512	577	7.89201	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g00371	406	7.83676	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g00371	27	7.83676	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g00517	1111	7.77866	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g02940	301	7.73869	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g02940	19	7.73869	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g01962	1219	7.65556	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02957	503	7.51006	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g02006	226	7.39497	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g00291	1051	7.15125	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T15g00291	78	7.15125	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g02329	1033	7.1085	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T17g01596	1211	7.00519	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g00681	954	7.00322	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g02648	166	6.9122	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T04g00419	327	6.87925	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g03369	514	6.66354	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02328	488	6.66352	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02328	32	6.66352	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g01406	550	6.65564	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g00900	455	6.65562	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g01733	718	6.59453	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g01733	49	6.59453	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g00525	533	6.55314	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g00525	35	6.55314	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g02801	1180	6.45475	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T03g02085	289	6.42578	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g02666	675	6.24265	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g01497	469	6.21878	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g01335	914	6.17308	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g01335	69	6.17308	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02012	481	6.10069	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g02012	31	6.10069	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g01044	417	6.09448	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g00404	1002	6.0798	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g01023	777	6.01554	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g01023	55	6.01554	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g01058	639	6.0092	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g01498	713	5.96616	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g01225	147	5.95921	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g01340	149	5.92068	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g01257	1016	5.89482	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00426	1257	5.8607	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g01210	1134	5.74754	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00143	1251	5.73365	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g00416	1108	5.7187	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g01341	1282	5.67279	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T06g01519	470	5.67223	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g02451	985	5.65853	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g02451	75	5.65853	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g01242	643	5.61281	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g00901	197	5.5542	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g00901	14	5.5542	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T13g01566	975	5.53555	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g01855	794	5.52884	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T16g00915	1128	5.48146	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g00436	407	5.46977	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g01426	787	5.3914	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T10g01426	56	5.3914	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T09g02367	735	5.33503	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g00069	812	5.32178	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g02548	864	5.31629	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g01552	647	5.30855	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00028	1247	5.29907	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T18g00028	100	5.29907	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g00002	618	5.25785	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T08g00155	623	5.2402	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00685	881	5.23583	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00281	114	5.23374	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T01g00281	1	5.23374	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g02458	441	5.22385	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T02g01927	222	5.1573	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T05g02851	445	5.15635	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00039	866	5.13505	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T12g00039	65	5.13505	tp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T07g02823	592	5.11146	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T14g00104	991	5.03828	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g01102	831	5.00934	fp
/users/fyp/fyp5/project/genome/motif_databases/ARABD/ArabidopsisDAPv1.meme	WRKY_tnt.WRKY59_col_a_m1	WRKY59	NbT2T11g01091	829	4.99831	fp
